 FINAL SCORE:  468 ||| A: -0.6163673136787703 | B: -0.3515438767120661 | C: -0.36670842816765375 | D: 0.6471657887251134 | 
FINAL SCORE:  63 ||| A: -0.52420787601584 | B: -0.18264487803772464 | C: -0.2088915801875282 | D: 0.36211866116240043 | 
FINAL SCORE:  170 ||| A: -0.5281111081521771 | B: -0.19327339676437194 | C: -0.20422607525275494 | D: 0.36309574189347654 | 
FINAL SCORE:  168 ||| A: -0.5230063625014403 | B: -0.18247716862872226 | C: -0.2086912071455329 | D: 0.36610805713443234 | 
FINAL SCORE:  254 ||| A: -0.5254497440740382 | B: -0.19626848734335103 | C: -0.22287161995200439 | D: 0.36169416914960056 | 
FINAL SCORE:  814 ||| A: -0.5235130688253531 | B: -0.19789034750646314 | C: -0.21684627872207765 | D: 0.3621847715004816 | 
FINAL SCORE:  243 ||| A: -0.5344710297337278 | B: -0.18303871436691763 | C: -0.21851324212551482 | D: 0.35283565131417494 | 
FINAL SCORE:  631 ||| A: -0.5288410659348741 | B: -0.19655111876913642 | C: -0.21789914987000442 | D: 0.3635029652294819 | 
FINAL SCORE:  337 ||| A: -0.5318860632518034 | B: -0.19300622186152466 | C: -0.20616303566338234 | D: 0.36191492022306126 | 
FINAL SCORE:  78 ||| A: -0.5273234799071024 | B: -0.19539077029347418 | C: -0.22081716867838147 | D: 0.3564599299084331 | 
FINAL SCORE:  106 ||| A: -0.5293779217613976 | B: -0.18168114983843747 | C: -0.213682675047485 | D: 0.3656013474810075 | 
FINAL SCORE:  122 ||| A: -0.5324004896193357 | B: -0.1980674695409113 | C: -0.21725812737999312 | D: 0.35682604402435064 | 
FINAL SCORE:  196 ||| A: -0.5249435096242613 | B: -0.20001641642629123 | C: -0.2069441929126627 | D: 0.3651722708386082 | 
FINAL SCORE:  116 ||| A: -0.5387320488714702 | B: -0.1999747696842375 | C: -0.2066223963249437 | D: 0.35301973142266907 | 
FINAL SCORE:  193 ||| A: -0.5239736510035847 | B: -0.18585362272305067 | C: -0.21743134250553486 | D: 0.3585569236488731 | 
FINAL SCORE:  79 ||| A: -0.5277777335071981 | B: -0.19622434610103676 | C: -0.20798768713473137 | D: 0.3549876710973844 | 
FINAL SCORE:  344 ||| A: -0.5254127485682808 | B: -0.19265762204842085 | C: -0.20448126073055586 | D: 0.3509060629801426 | 
FINAL SCORE:  269 ||| A: -0.5322142844680906 | B: -0.19769375908526643 | C: -0.22104011926917896 | D: 0.35099146000366516 | 
FINAL SCORE:  184 ||| A: -0.5341959135446901 | B: -0.18579540842969314 | C: -0.2209133978814574 | D: 0.36512841520622064 | 
FINAL SCORE:  134 ||| A: -0.5344405436587818 | B: -0.19817030289740972 | C: -0.20793748496839068 | D: 0.36219458262502663 | 
FINAL SCORE:  135 ||| A: -0.5262316619895062 | B: -0.19925382872241595 | C: -0.20587252856024052 | D: 0.35962551320590397 | 
FINAL SCORE:  169 ||| A: -0.5388702696926219 | B: -0.19738913014246684 | C: -0.21095797178445097 | D: 0.36132160304209854 | 
FINAL SCORE:  72 ||| A: -0.5286276435269986 | B: -0.20010929069584393 | C: -0.20466937553324624 | D: 0.3608902461154278 | 
FINAL SCORE:  84 ||| A: -0.5278615619924616 | B: -0.19599826351205693 | C: -0.2106780382196021 | D: 0.3580676024852884 | 
FINAL SCORE:  304 ||| A: -0.5375880236403063 | B: -0.1931993176809125 | C: -0.21447088448317372 | D: 0.35424192707337726 | 
FINAL SCORE:  434 ||| A: -0.5250732091524439 | B: -0.19837849280959113 | C: -0.22329609600998393 | D: 0.3485989101182545 | 
FINAL SCORE:  355 ||| A: -0.525752855596027 | B: -0.1847169341783394 | C: -0.2046449713677463 | D: 0.3492990937198885 | 
FINAL SCORE:  244 ||| A: -0.5414900093303036 | B: -0.19432184144110928 | C: -0.21364742946220938 | D: 0.36394534334840317 | 
FINAL SCORE:  83 ||| A: -0.5336432839929666 | B: -0.1888383111459347 | C: -0.22242889303796742 | D: 0.34769847609388904 | 
FINAL SCORE:  162 ||| A: -0.5268321762249324 | B: -0.19857513300129156 | C: -0.20387302819478964 | D: 0.36319377707659206 | 
FINAL SCORE:  418 ||| A: -0.5376717549962325 | B: -0.18188861559301345 | C: -0.22204210347651138 | D: 0.352853622750106 | 
FINAL SCORE:  273 ||| A: -0.5226521132326327 | B: -0.1993165068992829 | C: -0.2134006204643208 | D: 0.3509437971070454 | 
FINAL SCORE:  281 ||| A: -0.5387030330005449 | B: -0.19698165057591804 | C: -0.2037351027923262 | D: 0.3622186965130918 | 
FINAL SCORE:  397 ||| A: -0.5288694691023946 | B: -0.2012948605570642 | C: -0.20879486935075797 | D: 0.36239963216454707 | 
FINAL SCORE:  141 ||| A: -0.5280930790091145 | B: -0.1902675710956403 | C: -0.2112125674820223 | D: 0.3609987427042507 | 
FINAL SCORE:  271 ||| A: -0.5314287658857998 | B: -0.18716402811611546 | C: -0.2040687667615498 | D: 0.3568172566035119 | 
FINAL SCORE:  404 ||| A: -0.5337017823628272 | B: -0.1818625302891583 | C: -0.2224529682979563 | D: 0.34987999043787676 | 
FINAL SCORE:  125 ||| A: -0.5370783043480158 | B: -0.1977071970808356 | C: -0.21412587718422943 | D: 0.3500328522532874 | 
FINAL SCORE:  248 ||| A: -0.5311236976818584 | B: -0.1824540770706415 | C: -0.20527965555054092 | D: 0.3578884419511601 | 
FINAL SCORE:  140 ||| A: -0.5269408443840741 | B: -0.1908557515760554 | C: -0.2146587661656027 | D: 0.3501172735789421 | 
FINAL SCORE:  651 ||| A: -0.5364009572970633 | B: -0.18221494033328664 | C: -0.21234274845406859 | D: 0.3486135257543783 | 
FINAL SCORE:  200 ||| A: -0.5329458073550314 | B: -0.1882834177508303 | C: -0.2126376782616416 | D: 0.35112368619163187 | 
FINAL SCORE:  194 ||| A: -0.5389288239885693 | B: -0.1903067689528603 | C: -0.22069122398200983 | D: 0.36493555240408515 | 
FINAL SCORE:  564 ||| A: -0.52714231623584 | B: -0.18988895710372036 | C: -0.20722017657486164 | D: 0.36461042094995766 | 
FINAL SCORE:  186 ||| A: -0.5347295433392577 | B: -0.18572718793236498 | C: -0.22086949012282886 | D: 0.36156791960102286 | 
FINAL SCORE:  179 ||| A: -0.5318086137986703 | B: -0.20055278974051388 | C: -0.20935015628687625 | D: 0.36572350080133836 | 
FINAL SCORE:  412 ||| A: -0.5390485388885944 | B: -0.19876934658036888 | C: -0.2190121752326037 | D: 0.3667902778128501 | 
FINAL SCORE:  192 ||| FINAL SCORE:  305 ||| A: -0.524269073392325 | B: -0.19131024665938046 | C: -0.20663945084830207 | D: 0.36720861912877345 | 
A: -0.5403577100808309 | B: -0.1984385566512566 | C: -0.21185274637573956 | D: 0.36423495058348637 | 
.FINAL SCORE:  76 ||| A: -0.5403124288021323 | B: -0.20032180629295981 | C: -0.22225006332464417 | D: 0.34891192139449856 | 
FINAL SCORE:  89 ||| A: -0.5414525710044475 | B: -0.20146194849527513 | C: -0.22339020552695948 | D: 0.3477717791921833 | 
FINAL SCORE:  86 ||| A: -0.5389805723043312 | B: -0.19898994979515872 | C: -0.22091820682684307 | D: 0.3502437778922997 | 
FINAL SCORE:  104 ||| A: -0.5275889543495034 | B: -0.1875983318403309 | C: -0.20952658887201525 | D: 0.3616353958471275 | 
FINAL SCORE:  90 ||| A: -0.5319246818058068 | B: -0.19193405929663432 | C: -0.21386231632831867 | D: 0.35729966839082405 | 
FINAL SCORE:  108 ||| A: -0.5265812152700803 | B: -0.18659059276090784 | C: -0.20851884979259216 | D: 0.3626431349265506 | 
FINAL SCORE:  103 ||| A: -0.5280103203390147 | B: -0.18801969782984224 | C: -0.2099479548615266 | D: 0.3612140298576162 | 
FINAL SCORE:  143 ||| A: -0.5391726310852312 | B: -0.19918200857605872 | C: -0.22111026560774308 | D: 0.35005171911139965 | 
FINAL SCORE:  141 ||| A: -0.5400992332284872 | B: -0.20010861071931477 | C: -0.22203686775099912 | D: 0.34912511696814363 | 
FINAL SCORE:  169 ||| A: -0.5376536844055005 | B: -0.19766306189632807 | C: -0.21959131892801242 | D: 0.35157066579113033 | 
FINAL SCORE:  175 ||| A: -0.5376463675016816 | B: -0.1976557449925091 | C: -0.21958400202419345 | D: 0.35157798269494933 | 
FINAL SCORE:  192 ||| A: -0.5348255682392291 | B: -0.19483494573005658 | C: -0.21676320276174094 | D: 0.3543987819574018 | 
FINAL SCORE:  185 ||| A: -0.5259699981512931 | B: -0.1859793756421206 | C: -0.20790763267380497 | D: 0.3632543520453378 | 
FINAL SCORE:  190 ||| A: -0.5398374256951131 | B: -0.19984680318594059 | C: -0.22177506021762494 | D: 0.3493869245015178 | 
FINAL SCORE:  174 ||| A: -0.5398052212804572 | B: -0.19981459877128474 | C: -0.2217428558029691 | D: 0.34941912891617366 | 
FINAL SCORE:  200 ||| A: -0.5393436147865769 | B: -0.1993529922774044 | C: -0.22128124930908877 | D: 0.349880735410054 | 
FINAL SCORE:  238 ||| A: -0.5258281645891109 | B: -0.18583754207993838 | C: -0.20776579911162274 | D: 0.36339618560752 | 
FINAL SCORE:  298 ||| A: -0.5320305600032456 | B: -0.19203993749407305 | C: -0.21396819452575744 | D: 0.3571937901933853 | 
FINAL SCORE:  285 ||| A: -0.5387433278080812 | B: -0.19875270529890873 | C: -0.2206809623305931 | D: 0.35048102238854967 | 
FINAL SCORE:  352 ||| A: -0.5300505404982078 | B: -0.1900599179890353 | C: -0.21198817502071965 | D: 0.3591738096984231 | 
FINAL SCORE:  364 ||| A: -0.5269331917524935 | B: -0.1869425692433211 | C: -0.20887082627500544 | D: 0.3622911584441373 | 
FINAL SCORE:  297 ||| A: -0.5377394686760755 | B: -0.197748846166903 | C: -0.21967710319858735 | D: 0.3514848815205554 | 
FINAL SCORE:  398 ||| A: -0.5298470216864127 | B: -0.1898563991772402 | C: -0.21178465620892456 | D: 0.3593773285102182 | 
FINAL SCORE:  134 ||| A: -0.5335815142250385 | B: -0.193590891715866 | C: -0.21551914874755035 | D: 0.3556428359715924 | 
FINAL SCORE:  171 ||| A: -0.5217384554554129 | B: -0.18174783294624045 | C: -0.2036760899779248 | D: 0.36748589474121796 | 
FINAL SCORE:  89 ||| A: -0.5245229394183185 | B: -0.18453231690914604 | C: -0.2064605739408304 | D: 0.36470141077831236 | 
FINAL SCORE:  515 ||| A: -0.5353619032841463 | B: -0.19537128077497387 | C: -0.21729953780665823 | D: 0.35386244691248453 | 
FINAL SCORE:  90 ||| A: -0.5372816926498121 | B: -0.19729107014063962 | C: -0.21921932717232398 | D: 0.35194265754681875 | 
FINAL SCORE:  220 ||| A: -0.5216409563097768 | B: -0.18165033380060436 | C: -0.20357859083228871 | D: 0.36758339388685407 | 
FINAL SCORE:  109 ||| A: -0.5250145931331535 | B: -0.18502397062398104 | C: -0.2069522276556654 | D: 0.36420975706347736 | 
FINAL SCORE:  216 ||| A: -0.526832003367694 | B: -0.18684138085852148 | C: -0.20876963789020583 | D: 0.3623923468289369 | 
FINAL SCORE:  641 ||| A: -0.5268590946843725 | B: -0.1868684721752001 | C: -0.20879672920688447 | D: 0.3623652555122583 | 
FINAL SCORE:  673 ||| A: -0.5229514908550081 | B: -0.18296086834583566 | C: -0.20488912537752002 | D: 0.36627285934162274 | 
FINAL SCORE:  175 ||| A: -0.533689764353578 | B: -0.19369914184440545 | C: -0.2156273988760898 | D: 0.3555345858430529 | 
FINAL SCORE:  128 ||| A: -0.5292137109032894 | B: -0.18922308839411697 | C: -0.21115134542580133 | D: 0.36001063929334143 | 
FINAL SCORE:  163 ||| A: -0.5297622904417524 | B: -0.1897716679325799 | C: -0.21169992496426426 | D: 0.3594620597548785 | 
FINAL SCORE:  332 ||| A: -0.5338647311284834 | B: -0.19387410861931098 | C: -0.21580236565099534 | D: 0.35535961906814745 | 
FINAL SCORE:  130 ||| A: -0.5234965382653329 | B: -0.1835059157561605 | C: -0.20543417278784484 | D: 0.3657278119312979 | 
FINAL SCORE:  245 ||| A: -0.536096061529483 | B: -0.1961054390203105 | C: -0.21803369605199485 | D: 0.3531282886671479 | 
FINAL SCORE:  372 ||| A: -0.5349833817455943 | B: -0.19499275923642187 | C: -0.21692101626810623 | D: 0.35424096845103653 | 
FINAL SCORE:  98 ||| A: -0.5345664097284776 | B: -0.19457578721930516 | C: -0.2165040442509895 | D: 0.35465794046815324 | 
FINAL SCORE:  577 ||| A: -0.5269106916041993 | B: -0.1869200690950269 | C: -0.20884832612671125 | D: 0.36231365859243153 | 
FINAL SCORE:  45 ||| A: -0.5330028967518207 | B: -0.19301227424264822 | C: -0.21494053127433257 | D: 0.3562214534448102 | 
FINAL SCORE:  77 ||| A: -0.5246576179905929 | B: -0.18466699548142043 | C: -0.2065952525131048 | D: 0.36456673220603797 | 
FINAL SCORE:  222 ||| A: -0.5300547083643377 | B: -0.19006408585516515 | C: -0.2119923428868495 | D: 0.3591696418322933 | 
FINAL SCORE:  517 ||| A: -0.5243187314328513 | B: -0.18432810892367893 | C: -0.20625636595536329 | D: 0.36490561876377947 | 
FINAL SCORE:  263 ||| FINAL SCORE:  203 ||| FINAL SCORE:  480 ||| A: -0.5368553137078378 | B: -0.1968646911986653 | C: -0.21879294823034964 | D: 0.3523690364887931 | 
FINAL SCORE:  426 ||| A: -0.532851354960616 | B: -0.1928607324514435 | C: -0.21478898948312786 | D: 0.3563729952360149 | 
A: -0.5302697912219562 | B: -0.1902791687127837 | C: -0.21220742574446805 | D: 0.3589545589746747 | 
A: -0.5399623649429165 | B: -0.199971742433744 | C: -0.22189999946542832 | D: 0.34926198525371444 | 
FINAL SCORE:  594 ||| FINAL SCORE:  235 ||| A: -0.5330545858152668 | B: -0.19306396330609432 | C: -0.21499222033777868 | D: 0.35616976438136405 | 
FINAL SCORE:  234 ||| A: -0.5254293937483749 | B: -0.1854387712392025 | C: -0.20736702827088685 | D: 0.3637949564482559 | 
A: -0.5407316104256213 | B: -0.20074098791644893 | C: -0.22266924494813328 | D: 0.3484927397710095 | 
FINAL SCORE:  106 ||| A: -0.5225777133331582 | B: -0.1825870908239857 | C: -0.20451534785567005 | D: 0.3666466368634727 | 
FINAL SCORE:  45 ||| A: -0.5328137320157641 | B: -0.19282310950659165 | C: -0.214751366538276 | D: 0.3564106181808667 | 
FINAL SCORE:  86 ||| A: -0.5346039027773432 | B: -0.19461328026817068 | C: -0.21654153729985504 | D: 0.3546204474192877 | 
FINAL SCORE:  102 ||| A: -0.5288486300950105 | B: -0.18885800758583798 | C: -0.21078626461752234 | D: 0.36037572010162044 | 
FINAL SCORE:  189 ||| A: -0.5387418390275075 | B: -0.19875121651833505 | C: -0.2206794735500194 | D: 0.3504825111691234 | 
FINAL SCORE:  309 ||| A: -0.5297805959445936 | B: -0.18978997343542114 | C: -0.2117182304671055 | D: 0.35944375425203723 | 
FINAL SCORE:  30 ||| A: -0.5270399050178994 | B: -0.18704928250872696 | C: -0.20897753954041132 | D: 0.36218444517873144 | 
FINAL SCORE:  99 ||| A: -0.5405172754045624 | B: -0.2005266528953899 | C: -0.22245490992707428 | D: 0.34870707479206847 | 
FINAL SCORE:  253 ||| A: -0.526311645975639 | B: -0.1863210234664665 | C: -0.20824928049815086 | D: 0.3629127042209919 | 
FINAL SCORE:  117 ||| A: -0.5390120255472207 | B: -0.19902140303804824 | C: -0.2209496600697326 | D: 0.35021232464941016 | 
FINAL SCORE:  8 ||| A: -0.5290610142703032 | B: -0.18907039176113072 | C: -0.21099864879281507 | D: 0.36016333592632765 | 
FINAL SCORE:  27 ||| A: -0.5322407487475483 | B: -0.19225012623837584 | C: -0.2141783832700602 | D: 0.35698360144908253 | 
FINAL SCORE:  76 ||| A: -0.5364789247162316 | B: -0.19648830220705912 | C: -0.21841655923874348 | D: 0.3527454254803993 | 
FINAL SCORE:  40 ||| A: -0.5338947585170202 | B: -0.19390413600784764 | C: -0.215832393039532 | D: 0.35532959167961076 | 
FINAL SCORE:  61 ||| A: -0.5320379791536547 | B: -0.19204735664448228 | C: -0.21397561367616663 | D: 0.3571863710429761 | 
FINAL SCORE:  93 ||| A: -0.5345817340381265 | B: -0.19459111152895403 | C: -0.2165193685606384 | D: 0.3546426161585044 | 
FINAL SCORE:  421 ||| A: -0.5339627182352147 | B: -0.19397209572604218 | C: -0.21590035275772654 | D: 0.3552616319614162 | 
FINAL SCORE:  77 ||| A: -0.5352074319090553 | B: -0.19521680939988278 | C: -0.21714506643156714 | D: 0.3540169182875756 | 
FINAL SCORE:  69 ||| A: -0.5260457795442496 | B: -0.18605515703507708 | C: -0.20798341406676144 | D: 0.36317857065238135 | 
FINAL SCORE:  134 ||| A: -0.5263877933944746 | B: -0.18639717088530217 | C: -0.20832542791698652 | D: 0.36283655680215626 | 
FINAL SCORE:  117 ||| A: -0.5366040915893093 | B: -0.1966134690801369 | C: -0.21854172611182127 | D: 0.3526202586073215 | 
FINAL SCORE:  320 ||| A: -0.5313833556767993 | B: -0.19139273316762678 | C: -0.21332099019931114 | D: 0.35784099451983165 | 
FINAL SCORE:  321 ||| A: -0.5304154476732711 | B: -0.1904248251640986 | C: -0.21235308219578294 | D: 0.35880890252335984 | 
FINAL SCORE:  191 ||| A: -0.5307034742768569 | B: -0.19071285176768446 | C: -0.21264110879936882 | D: 0.35852087591977394 | 
FINAL SCORE:  132 ||| A: -0.5359960028782585 | B: -0.19600538036908605 | C: -0.2179336374007704 | D: 0.3532283473183723 | 
FINAL SCORE:  169 ||| A: -0.538613738872809 | B: -0.19862311636363647 | C: -0.22055137339532083 | D: 0.35061061132382193 | 
FINAL SCORE:  318 ||| A: -0.529620716380977 | B: -0.18963009387180452 | C: -0.21155835090348887 | D: 0.3596036338156539 | 
FINAL SCORE:  107 ||| A: -0.525050213789941 | B: -0.18505959128076852 | C: -0.20698784831245287 | D: 0.3641741364066899 | 
FINAL SCORE:  353 ||| A: -0.5225186702323358 | B: -0.18252804772316328 | C: -0.20445630475484763 | D: 0.3667056799642951 | 
FINAL SCORE:  102 ||| A: -0.5397516248506715 | B: -0.19976100234149902 | C: -0.22168925937318337 | D: 0.3494727253459594 | 
FINAL SCORE:  290 ||| A: -0.540207917733395 | B: -0.20021729522422263 | C: -0.222145552255907 | D: 0.34901643246323577 | 
FINAL SCORE:  304 ||| A: -0.5335673770191856 | B: -0.1935767545100131 | C: -0.21550501154169746 | D: 0.3556569731774453 | 
FINAL SCORE:  288 ||| A: -0.5398136845026774 | B: -0.1998230619935049 | C: -0.22175131902518927 | D: 0.34941066569395346 | 
FINAL SCORE:  29 ||| A: -0.5222358782884893 | B: -0.18224525577931677 | C: -0.20417351281100113 | D: 0.36698847190814166 | 
FINAL SCORE:  98 ||| A: -0.5355908853477073 | B: -0.1956002628385348 | C: -0.21752851987021915 | D: 0.3536334648489236 | 
FINAL SCORE:  49 ||| A: -0.5286710613521727 | B: -0.1886804388430002 | C: -0.21060869587468456 | D: 0.3605532888444582 | 
FINAL SCORE:  295 ||| A: -0.5361935674450222 | B: -0.1962029449358497 | C: -0.21813120196753405 | D: 0.3530307827516087 | 
FINAL SCORE:  314 ||| A: -0.5398449032167539 | B: -0.19985428070758143 | C: -0.2217825377392658 | D: 0.349379446979877 | 
FINAL SCORE:  19 ||| A: -0.5261436313134725 | B: -0.18615300880430008 | C: -0.20808126583598444 | D: 0.36308071888315835 | 
FINAL SCORE:  55 ||| A: -0.5347423369177228 | B: -0.19475171440855032 | C: -0.21667997144023468 | D: 0.3544820132789081 | 
FINAL SCORE:  150 ||| A: -0.5351503649523003 | B: -0.19515974244312786 | C: -0.21708799947481222 | D: 0.35407398524433054 | 
FINAL SCORE:  89 ||| A: -0.5397177614035418 | B: -0.1997271388943693 | C: -0.22165539592605366 | D: 0.3495065887930891 | 
FINAL SCORE:  28 ||| A: -0.5313415891681276 | B: -0.19135096665895512 | C: -0.21327922369063948 | D: 0.35788276102850325 | 
FINAL SCORE:  77 ||| A: -0.531589887004921 | B: -0.1915992644957486 | C: -0.21352752152743296 | D: 0.35763446319170983 | 
FINAL SCORE:  68 ||| A: -0.5320106976173166 | B: -0.19202007510814412 | C: -0.21394833213982847 | D: 0.3572136525793143 | 
FINAL SCORE:  129 ||| A: -0.5310680921509116 | B: -0.19107746964173908 | C: -0.21300572667342343 | D: 0.3581562580457193 | 
FINAL SCORE:  153 ||| A: -0.5312643447729649 | B: -0.1912737222637924 | C: -0.21320197929547677 | D: 0.357960005423666 | 
FINAL SCORE:  181 ||| A: -0.5315364675034999 | B: -0.19154584499432745 | C: -0.2134741020260118 | D: 0.35768788269313095 | 
FINAL SCORE:  187 ||| A: -0.5311793340333537 | B: -0.19118871152418118 | C: -0.21311696855586554 | D: 0.3580450161632772 | 
FINAL SCORE:  177 ||| A: -0.5312541874882433 | B: -0.19126356497907085 | C: -0.2131918220107552 | D: 0.35797016270838755 | 
FINAL SCORE:  174 ||| A: -0.5315415776539958 | B: -0.19155095514482326 | C: -0.21347921217650762 | D: 0.35768277254263514 | 
FINAL SCORE:  191 ||| A: -0.5315913616891323 | B: -0.19160073917995987 | C: -0.21352899621164423 | D: 0.35763298850749853 | 
FINAL SCORE:  165 ||| A: -0.5317443323571011 | B: -0.19175370984792856 | C: -0.2136819668796129 | D: 0.3574800178395299 | 
FINAL SCORE:  168 ||| A: -0.5313434823528581 | B: -0.19135285984368558 | C: -0.21328111687536994 | D: 0.3578808678437728 | 
FINAL SCORE:  271 ||| A: -0.5314110104246978 | B: -0.19142038791552535 | C: -0.2133486449472097 | D: 0.3578133397719331 | 
FINAL SCORE:  186 ||| A: -0.5320345855928023 | B: -0.19204396308362973 | C: -0.21397222011531408 | D: 0.3571897646038287 | 
FINAL SCORE:  32 ||| A: -0.5319457916995459 | B: -0.19195516919037342 | C: -0.21388342622205778 | D: 0.35727855849708495 | 
FINAL SCORE:  322 ||| A: -0.5316124988306219 | B: -0.19162187632144942 | C: -0.21355013335313378 | D: 0.357611851366009 | 
FINAL SCORE:  186 ||| A: -0.5314789377297311 | B: -0.1914883152205586 | C: -0.21341657225224295 | D: 0.35774541246689984 | 
FINAL SCORE:  115 ||| A: -0.5314635876127074 | B: -0.19147296510353495 | C: -0.2134012221352193 | D: 0.3577607625839234 | 
FINAL SCORE:  572 ||| A: -0.531379940767947 | B: -0.1913893182587746 | C: -0.21331757529045894 | D: 0.35784440942868384 | 
FINAL SCORE:  298 ||| A: -0.5319513204310196 | B: -0.19196069792184714 | C: -0.2138889549535315 | D: 0.35727302976561126 | 
FINAL SCORE:  129 ||| A: -0.5310539482999188 | B: -0.19106332579074634 | C: -0.2129915828224307 | D: 0.35817040189671207 | 
FINAL SCORE:  116 ||| A: -0.5317509439411218 | B: -0.19176032143194932 | C: -0.21368857846363368 | D: 0.35747340625550905 | 
FINAL SCORE:  129 ||| A: -0.5314924976453494 | B: -0.19150187513617697 | C: -0.21343013216786133 | D: 0.3577318525512814 | 
FINAL SCORE:  235 ||| A: -0.5318082020464765 | B: -0.19181757953730405 | C: -0.2137458365689884 | D: 0.3574161481501543 | 
FINAL SCORE:  94 ||| FINAL SCORE:  392 ||| FINAL SCORE:  309 ||| FINAL SCORE:  114 ||| FINAL SCORE:  463 ||| FINAL SCORE:  433 ||| FINAL SCORE:  393 ||| FINAL SCORE:  142 ||| FINAL SCORE:  347 ||| FINAL SCORE:  505 ||| 


FINAL SCORE:  87 ||| A: -0.5348754762462203 | B: -0.18797194366514092 | C: -0.21429631951058586 | D: 0.3527647182168943 | 
FINAL SCORE:  110 ||| A: -0.5329847028686804 | B: -0.1887410308289254 | C: -0.2120392859287557 | D: 0.35893971370484556 | 
FINAL SCORE:  231 ||| FINAL SCORE:  434 ||| FINAL SCORE:  175 ||| A: -0.5275518909027224 | B: -0.18961068058017294 | C: -0.21110024176358996 | D: 0.3542393662932923 | 
FINAL SCORE:  165 ||| A: -0.5278144902617358 | B: -0.18822767207991103 | C: -0.21718479937988772 | D: 0.35933134693211094 | 
FINAL SCORE:  278 ||| FINAL SCORE:  376 ||| FINAL SCORE:  219 ||| A: -0.5279927683713531 | B: -0.19462641242067547 | C: -0.20921026128710196 | D: 0.35310408676830346 | 
FINAL SCORE:  251 ||| A: -0.5265651504233988 | B: -0.18687777424060717 | C: -0.21126340740369048 | D: 0.3530277763740268 | 
FINAL SCORE:  270 ||| A: -0.535318695950364 | B: -0.19636160352099843 | C: -0.21730972926892056 | D: 0.35375756814528186 | 
FINAL SCORE:  330 ||| A: -0.5282401979122855 | B: -0.18877406171708477 | C: -0.21769226236071457 | D: 0.361098202759678 | 
FINAL SCORE:  330 ||| A: -0.536144190883846 | B: -0.1958711284255276 | C: -0.21124800435741337 | D: 0.36151883228209686 | 
FINAL SCORE:  346 ||| A: -0.5292534341978604 | B: -0.19596795389900243 | C: -0.21186424093195388 | D: 0.3529462808800539 | 
FINAL SCORE:  502 ||| FINAL SCORE:  470 ||| A: -0.5291303190933723 | B: -0.18840616066875865 | C: -0.2166505810874525 | D: 0.3578501958964524 | 
FINAL SCORE:  403 ||| A: -0.5296113056159921 | B: -0.18995579149085515 | C: -0.21547347789074317 | D: 0.36072370331338377 | 
FINAL SCORE:  206 ||| A: -0.5315399798301605 | B: -0.19154935732098807 | C: -0.21347761435267243 | D: 0.35768437036647033 | 
FINAL SCORE:  41 ||| A: -0.5315399798301605 | B: -0.19154935732098807 | C: -0.21347761435267243 | D: 0.35768437036647033 | 
FINAL SCORE:  33 ||| A: -0.5315399798301605 | B: -0.19154935732098807 | C: -0.21347761435267243 | D: 0.35768437036647033 | 
FINAL SCORE:  43 ||| A: -0.5315399798301605 | B: -0.19154935732098807 | C: -0.21347761435267243 | D: 0.35768437036647033 | 
FINAL SCORE:  423 ||| A: -0.5315399798301605 | B: -0.19154935732098807 | C: -0.21347761435267243 | D: 0.35768437036647033 | 


:::::::
FINAL SCORE:  55 ||| A: -0.5315399798301605 | B: -0.19154935732098807 | C: -0.21347761435267243 | D: 0.35768437036647033 | 
FINAL SCORE:  92 ||| A: -0.5315399798301605 | B: -0.19154935732098807 | C: -0.21347761435267243 | D: 0.35768437036647033 | 
FINAL SCORE:  96 ||| A: -0.5315399798301605 | B: -0.19154935732098807 | C: -0.21347761435267243 | D: 0.35768437036647033 | 
FINAL SCORE:  105 ||| A: -0.5315399798301605 | B: -0.19154935732098807 | C: -0.21347761435267243 | D: 0.35768437036647033 | 
FINAL SCORE:  100 ||| A: -0.5315399798301605 | B: -0.19154935732098807 | C: -0.21347761435267243 | D: 0.35768437036647033 | 
FINAL SCORE:  99 ||| A: -0.5315399798301605 | B: -0.19154935732098807 | C: -0.21347761435267243 | D: 0.35768437036647033 | 
FINAL SCORE:  109 ||| A: -0.5315399798301605 | B: -0.19154935732098807 | C: -0.21347761435267243 | D: 0.35768437036647033 | 
FINAL SCORE:  114 ||| A: -0.5315399798301605 | B: -0.19154935732098807 | C: -0.21347761435267243 | D: 0.35768437036647033 | 
FINAL SCORE:  151 ||| A: -0.5315399798301605 | B: -0.19154935732098807 | C: -0.21347761435267243 | D: 0.35768437036647033 | 
FINAL SCORE:  186 ||| A: -0.5315399798301605 | B: -0.19154935732098807 | C: -0.21347761435267243 | D: 0.35768437036647033 | 
FINAL SCORE:  199 ||| A: -0.5315399798301605 | B: -0.19154935732098807 | C: -0.21347761435267243 | D: 0.35768437036647033 | 
FINAL SCORE:  249 ||| A: -0.5315399798301605 | B: -0.19154935732098807 | C: -0.21347761435267243 | D: 0.35768437036647033 | 
FINAL SCORE:  266 ||| A: -0.5315399798301605 | B: -0.19154935732098807 | C: -0.21347761435267243 | D: 0.35768437036647033 | 
FINAL SCORE:  209 ||| A: -0.5315399798301605 | B: -0.19154935732098807 | C: -0.21347761435267243 | D: 0.35768437036647033 | 
